Feature,Importance
C15,8.027347151129404e-06
P125,4.098381203387902e-06
P102,2.5581576331035196e-06
P111,1.0474157635442793e-06
F84,-5.208092574404688e-06
P4,-9.371567160565419e-06
F66,-2.7600067831112797e-05
F44,-2.7767363675224033e-05
P29,-3.3118724729241934e-05
P47,-3.528143419142538e-05
F27,-3.930590536791456e-05
C8,-7.732490841876327e-05
F154,-9.842489600182524e-05
F23,-0.00010307120651926737
C4,-0.00010440519334884435
F47,-0.00010630735052834517
F115,-0.000114326061616854
F36,-0.0001146621605120579
F50,-0.000116941688187433
P95,-0.00011975782797515321
P127,-0.00012105680903764515
C26,-0.00012250063647476495
F43,-0.00012828873007189045
P117,-0.00013322029318612038
F148,-0.00014755217576833957
F85,-0.0001511408148144877
P110,-0.00015386561894610297
F26,-0.00016600261941284166
P107,-0.00016825849953985283
P61,-0.000169172946115026
F19,-0.00017175293150910597
F166,-0.00017713941359867035
P35,-0.00018069482146039207
F141,-0.00018099917293956658
P65,-0.00018106791173884141
P6,-0.00019760022167680802
F13,-0.00020482033595730086
F89,-0.00021112382037240528
P98,-0.00021210904096382598
F68,-0.00022045669394983315
F22,-0.00022602582085893275
P115,-0.00022639036683145264
C22,-0.00023203261937183585
F110,-0.00024574251243989485
P124,-0.0002550902544616207
P15,-0.00025753512232427054
F126,-0.0002716367433864608
C30,-0.0002716873397676789
F86,-0.0002724406342629937
C17,-0.00027358946405060537
P59,-0.000292570822383853
P36,-0.00029314592668718833
T6,-0.0002973019882883676
P14,-0.00029944735402969157
F59,-0.0003027100706926245
F163,-0.00030485841715779396
F55,-0.00031165564415531756
P99,-0.0003221874368415811
P26,-0.00032330635427784137
P58,-0.0003265703614147242
P39,-0.00033987300596320934
P9,-0.00034086995262576635
P54,-0.00034184924149402993
P70,-0.0003479223257831787
F157,-0.0003482667733563538
T4,-0.0003501670809018087
P109,-0.00035571353250594127
F158,-0.000356812949122709
P38,-0.00035967420985505427
C25,-0.00036212999549878333
P19,-0.0003627781373973349
F139,-0.00036579243051400035
P103,-0.00036708597286727596
F70,-0.0003682583404714279
P72,-0.000379151890877516
T3,-0.00038626515402020447
F80,-0.00039356776351602286
F57,-0.0004073364930863299
F95,-0.00040998827689451287
F6,-0.0004123248652631251
C20,-0.00041852390827941123
F119,-0.00041901951877787447
P56,-0.00042164601850451787
F46,-0.00043125008899909113
F8,-0.00043627686478147075
P104,-0.00044611173195727714
P114,-0.00044778524276303246
P80,-0.0004480804362499313
P119,-0.00045152027086268196
F107,-0.0004561089756808023
F67,-0.00045654297333972413
F161,-0.0004583850636720843
P28,-0.0004587589832206973
P42,-0.00048475777959127163
P90,-0.00048726120217326143
P73,-0.0004930081681673748
P75,-0.0004938857504547478
F5,-0.0005005172086286258
P93,-0.0005156140358099304
F156,-0.0005360221802761078
F127,-0.0005445724733872392
T12,-0.0005468918558058534
F162,-0.0005600102689301778
P101,-0.0005631512884161971
F128,-0.0005772325054402394
F106,-0.0005848638916373883
C2,-0.0005931552916824678
F28,-0.0005972135747247087
F93,-0.00059898897717936
F39,-0.0005991971631305049
C18,-0.0006009053340754189
P31,-0.0006029292531290586
P34,-0.0006063947033859485
P49,-0.0006064581518139712
C16,-0.0006150914850369116
F81,-0.0006207021384370571
F52,-0.0006218990460564733
P86,-0.0006331855698964439
C14,-0.0006470768592794496
P76,-0.0006534343369927864
F72,-0.0006547916468882864
F94,-0.0006593239394697914
F32,-0.0006803927370159446
F37,-0.0006807459408129546
F40,-0.000685115767179223
P62,-0.0006913234335805818
F111,-0.0006994229873890312
F113,-0.0007010552030094708
P37,-0.0007061356018126741
F20,-0.0007081500828447051
F121,-0.0007173579145874243
P43,-0.0007195833410679863
F16,-0.0007231414380103107
F30,-0.0007257515152764959
F4,-0.0007414145913182679
P82,-0.0007511031663906209
F75,-0.0007612407817221278
F155,-0.0007687295228966384
P96,-0.0007711565132995979
F41,-0.0007791770622390448
F150,-0.0007836767283848189
F82,-0.0007950426525427546
F73,-0.0008053426936154295
F24,-0.0008070294990328187
F144,-0.0008382605482188055
F87,-0.0008649309728088195
P112,-0.0008937277717589343
P20,-0.0008940973961325316
F29,-0.0008959082211934533
P63,-0.0009259968720111367
F76,-0.0009424600940282968
P41,-0.0009739553291118863
P118,-0.0009990433400655085
P8,-0.001008185142950202
T2,-0.0010165137696194649
P30,-0.0010245614907081978
P91,-0.0010250741955178278
F38,-0.0010486413079443314
F58,-0.001049876230887392
P64,-0.0010537252782345074
C27,-0.0010549401453352036
F130,-0.0010626426016323355
F74,-0.0011017855134173083
F97,-0.0011090861758539905
F118,-0.001116039279269332
F109,-0.0011178305762115314
F11,-0.001129683543971316
P48,-0.001148956065258444
F18,-0.001280900146984143
P52,-0.0013920271514259231
F149,-0.0013923626904206899
T8,-0.0014279728541149784
F61,-0.0014355634169348707
F92,-0.001470455809118576
P83,-0.0015177731956665496
P44,-0.001544645782487386
F151,-0.0016274362002964172
F25,-0.0016305319976107403
F88,-0.001658178818721101
F116,-0.0016731299540561294
F63,-0.001714352776199446
F71,-0.001785016581363763
F131,-0.0018449652219836299
P88,-0.0020368993792259536
F99,-0.0020935650527494688
P67,-0.0023751712238019086
P55,-0.0027441525123866662
P5,-0.003203686806244255
