Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTP,c2b,5,F1,-0.0005788096,0.006531511
SMRI,FTP,c2b,5,F2,0.0023075978,0.0068050125
SMRI,FTP,c2b,5,F3,0.007862633,0.006933042
SMRI,FTP,c2b,5,F4,0.010909982,0.007875493
SMRI,FTP,c2b,5,F5,0.009433663,0.0075070355
SMRI,FTP,c2b,5,F6,-0.0043309405,0.0058375164
SMRI,FTP,c2b,5,F7,0.00030045985,0.0057227346
SMRI,FTP,c2b,5,F8,0.0064892746,0.006104377
SMRI,FTP,c2b,5,F9,0.0065515335,0.0064905165
SMRI,FTP,c2b,5,F10,0.003193546,0.007117426
SMRI,FTP,c2b,5,F11,0.014293711,0.0071668983
SMRI,FTP,c2b,5,F12,-0.0029924451,0.006383791
SMRI,FTP,c2b,5,F13,0.007361203,0.0061714817
SMRI,FTP,c2b,5,F14,-0.0032805835,0.0068855532
SMRI,FTP,c2b,5,F15,-0.0036352407,0.0069381306
SMRI,FTP,c2b,5,F16,-0.008063204,0.006124027
SMRI,FTP,c2b,5,F17,0.0062304577,0.0075620217
SMRI,FTP,c2b,5,F18,-0.0068563395,0.006019195
SMRI,FTP,c2b,5,F19,0.010145978,0.0062184758
SMRI,FTP,c2b,5,F20,-0.007172398,0.008775455
SMRI,FTP,c2b,5,F21,0.0031581016,0.0073359213
SMRI,FTP,c2b,5,F22,0.013775146,0.006877287
SMRI,FTP,c2b,5,F23,0.0123230275,0.0064573516
SMRI,FTP,c2b,5,F24,0.010823363,0.0066209934
SMRI,FTP,c2b,5,F25,0.010132026,0.0071291546
SMRI,FTP,c2b,5,F26,0.010220781,0.0063115773
SMRI,FTP,c2b,5,F27,0.0060172793,0.006654527
SMRI,FTP,c2b,5,F28,-0.0025333941,0.0061860457
SMRI,FTP,c2b,5,F29,-0.011055819,0.005731834
SMRI,FTP,c2b,5,F30,0.006019017,0.0054910816
SMRI,FTP,c2b,5,F31,0.0010216885,0.0075612525
SMRI,FTP,c2b,5,F32,0.0014624118,0.0060559735
SMRI,FTP,c2b,5,F33,0.0036008821,0.0077089
SMRI,FTP,c2b,5,F34,-0.00603543,0.0072779013
SMRI,FTP,c2b,5,F35,-0.008312331,0.0056849797
SMRI,FTP,c2b,5,F36,0.008292646,0.008203459
SMRI,FTP,c2b,5,F37,0.018310329,0.0070647043
SMRI,FTP,c2b,5,F38,0.002192598,0.006017723
SMRI,FTP,c2b,5,F39,-0.0058635576,0.006639058
SMRI,FTP,c2b,5,F40,0.0070791137,0.006465671
SMRI,FTP,c2b,5,F41,0.019277763,0.006932768
SMRI,FTP,c2b,5,F42,0.0016079424,0.0069703795
SMRI,FTP,c2b,5,F43,-0.0035520787,0.0060433797
SMRI,FTP,c2b,5,F44,-0.014019724,0.007571687
SMRI,FTP,c2b,5,F45,0.003958032,0.008876521
SMRI,FTP,c2b,5,F46,0.00029898176,0.0060154824
SMRI,FTP,c2b,5,F47,0.016970936,0.009071192
SMRI,FTP,c2b,5,F48,0.023253245,0.007922782
SMRI,FTP,c2b,5,F49,-0.0060183713,0.006601788
