outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.2e-05,1000,0.0764718055725097,0.2807948590548977,0.0558835268020629,0.2376654511295526,0.051827847957611,0.0063969475128587,0.2309600342117155,0.0111552826633785
2,1.2e-05,107,0.0980680584907531,0.3171045773768755,0.0506532788276672,0.2266517485859382,0.0549044728279113,0.0066059378355511,0.2364315724070559,0.0121117296561884
3,1.6e-05,105,0.1140366792678833,0.3451217204107366,0.0639275312423706,0.2537742695581896,0.0522526621818542,0.0089230208460359,0.2310370510190706,0.0184398243065507
4,2e-05,55,0.0838185548782348,0.2910384115772705,0.0525471568107605,0.2300035162026771,0.0540506958961486,0.0109849080232076,0.2330752647605757,0.0232816833058704
5,1.2e-05,131,0.1089251041412353,0.334591293310314,0.050317108631134,0.2274845998811752,0.054918348789215,0.0083025816549836,0.2375165439053982,0.0155141430117949
