Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,c2b,3,F1,-0.011774217,0.008646248
SMRI,FTC,c2b,3,F2,0.021260172,0.010026473
SMRI,FTC,c2b,3,F3,-0.006780933,0.008840216
SMRI,FTC,c2b,3,F4,0.02459718,0.010564412
SMRI,FTC,c2b,3,F5,0.022967272,0.010130286
SMRI,FTC,c2b,3,F6,0.01284281,0.009910575
SMRI,FTC,c2b,3,F7,0.0077599487,0.0102718165
SMRI,FTC,c2b,3,F8,0.0142569,0.008750617
SMRI,FTC,c2b,3,F9,0.010480336,0.010997189
SMRI,FTC,c2b,3,F10,-0.008939684,0.011955201
SMRI,FTC,c2b,3,F11,0.011127286,0.008506157
SMRI,FTC,c2b,3,F12,0.012334079,0.008678221
SMRI,FTC,c2b,3,F13,0.002364563,0.0095997285
SMRI,FTC,c2b,3,F14,-0.003228761,0.010293575
SMRI,FTC,c2b,3,F15,-0.011725059,0.008083579
SMRI,FTC,c2b,3,F16,0.0048496025,0.0095337415
SMRI,FTC,c2b,3,F17,-0.0021195756,0.01077366
SMRI,FTC,c2b,3,F18,-0.0056076134,0.007640053
SMRI,FTC,c2b,3,F19,0.0075436374,0.008762116
SMRI,FTC,c2b,3,F20,-0.0068170973,0.011457019
SMRI,FTC,c2b,3,F21,-0.013725459,0.0113478
SMRI,FTC,c2b,3,F22,0.014562167,0.009199215
SMRI,FTC,c2b,3,F23,0.01969963,0.0118373735
SMRI,FTC,c2b,3,F24,0.0023269851,0.008683731
SMRI,FTC,c2b,3,F25,0.010633263,0.009516235
SMRI,FTC,c2b,3,F26,-0.005935149,0.009627163
SMRI,FTC,c2b,3,F27,-0.010627973,0.009237517
SMRI,FTC,c2b,3,F28,-0.0075544016,0.008791395
SMRI,FTC,c2b,3,F29,-0.015346973,0.008393604
SMRI,FTC,c2b,3,F30,-0.01223021,0.009208495
SMRI,FTC,c2b,3,F31,0.003276495,0.010205893
SMRI,FTC,c2b,3,F32,-0.010308558,0.008667518
SMRI,FTC,c2b,3,F33,-0.004027475,0.010366887
SMRI,FTC,c2b,3,F34,-0.01317822,0.009502964
SMRI,FTC,c2b,3,F35,-0.00063308945,0.009019221
SMRI,FTC,c2b,3,F36,-0.00550253,0.008112057
SMRI,FTC,c2b,3,F37,0.0189731,0.008750907
SMRI,FTC,c2b,3,F38,0.011236609,0.007767954
SMRI,FTC,c2b,3,F39,-0.025986828,0.011123828
SMRI,FTC,c2b,3,F40,0.003705091,0.009474875
SMRI,FTC,c2b,3,F41,0.00921332,0.010362777
SMRI,FTC,c2b,3,F42,-0.004490271,0.008387999
SMRI,FTC,c2b,3,F43,0.0014896723,0.009636611
SMRI,FTC,c2b,3,F44,-0.018993355,0.010508297
SMRI,FTC,c2b,3,F45,-0.014108271,0.010191944
SMRI,FTC,c2b,3,F46,-0.0035709615,0.010812101
SMRI,FTC,c2b,3,F47,0.0026133633,0.008831885
SMRI,FTC,c2b,3,F48,0.011623343,0.008073923
SMRI,FTC,c2b,3,F49,0.0006017827,0.0106329145
SMRI,FTC,c2b,3,F50,0.0008780207,0.011957441
SMRI,FTC,c2b,3,F51,0.019434515,0.010491704
SMRI,FTC,c2b,3,F52,-0.005442721,0.008763014
SMRI,FTC,c2b,3,F53,0.0064337724,0.012055099
SMRI,FTC,c2b,3,F54,-0.010897862,0.01001187
SMRI,FTC,c2b,3,F55,0.019624572,0.009830995
SMRI,FTC,c2b,3,F56,0.037268884,0.016667062
SMRI,FTC,c2b,3,F57,-0.0032846986,0.009362514
