Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
DTI,FTC,c0b,T9,0.0284245168,0.009712471720000001,0.0284245168
DTI,FTC,c0b,F86,-0.024424805,0.0090305492,0.024424805
DTI,FTC,c0b,F50,-0.0230252496,0.011158820199999999,0.0230252496
DTI,FTC,c0b,F141,-0.02185281476,0.008849945000000001,0.02185281476
DTI,FTC,c0b,F61,0.02134867,0.008668297799999999,0.02134867
DTI,FTC,c0b,F26,-0.01934538256,0.00979985968,0.01934538256
DTI,FTC,c0b,F79,0.019126124799999998,0.008852617,0.019126124799999998
DTI,FTC,c0b,R1,0.01870122,0.009473750999999999,0.01870122
DTI,FTC,c0b,F3,-0.0178741278,0.00824266612,0.0178741278
DTI,FTC,c0b,F111,0.0176016596,0.0104176132,0.0176016596
DTI,FTC,c0b,F62,-0.0173505456,0.009775294,0.0173505456
DTI,FTC,c0b,F22,0.01720499552,0.009153560199999999,0.01720499552
DTI,FTC,c0b,F4,-0.0169218042,0.00903481728,0.0169218042
DTI,FTC,c0b,F36,0.0165959216,0.00897388728,0.0165959216
DTI,FTC,c0b,T8,0.016345295939999997,0.009218478200000001,0.016345295939999997
DTI,FTC,c0b,F83,0.0163297876,0.008523129059999999,0.0163297876
DTI,FTC,c0b,F156,-0.0162537263,0.0082439524,0.0162537263
DTI,FTC,c0b,F89,-0.015421660200000001,0.00911927906,0.015421660200000001
DTI,FTC,c0b,F143,0.01533723108,0.009234728059999999,0.01533723108
DTI,FTC,c0b,F109,0.0151935884,0.00846819814,0.0151935884
DTI,FTC,c0b,F134,-0.0151651049,0.00843813098,0.0151651049
DTI,FTC,c0b,F27,-0.015144893400000001,0.009309134399999999,0.015144893400000001
DTI,FTC,c0b,C27,0.015046194000000002,0.00840223564,0.015046194000000002
DTI,FTC,c0b,F114,-0.014627320599999999,0.00887945698,0.014627320599999999
DTI,FTC,c0b,F85,-0.01462689168,0.008789848139999999,0.01462689168
DTI,FTC,c0b,F49,-0.0142354746,0.0098774126,0.0142354746
DTI,FTC,c0b,F87,-0.013925193419999999,0.0081525568,0.013925193419999999
DTI,FTC,c0b,F17,0.0139029508,0.0097018432,0.0139029508
DTI,FTC,c0b,F136,0.0137513818,0.0084157603,0.0137513818
DTI,FTC,c0b,F52,0.013583303080000001,0.00878564966,0.013583303080000001
DTI,FTC,c0b,C14,-0.013563415639999998,0.009293930740000001,0.013563415639999998
DTI,FTC,c0b,F20,0.013353088600000002,0.0087712291,0.013353088600000002
DTI,FTC,c0b,C9,-0.013278744694,0.00811341964,0.013278744694
DTI,FTC,c0b,F65,0.0130907681,0.009309741,0.0130907681
DTI,FTC,c0b,F112,-0.012989117599999999,0.00823218446,0.012989117599999999
DTI,FTC,c0b,F67,-0.012788067246000002,0.00918304382,0.012788067246000002
DTI,FTC,c0b,F107,-0.012663935000000001,0.0102199822,0.012663935000000001
DTI,FTC,c0b,F56,-0.012261265300000001,0.0083063103,0.012261265300000001
DTI,FTC,c0b,F160,0.01224502704,0.0085750128,0.01224502704
DTI,FTC,c0b,F15,0.012105671,0.009141035799999999,0.012105671
DTI,FTC,c0b,F46,0.01200912418,0.00913930752,0.01200912418
DTI,FTC,c0b,F74,0.011671975679999998,0.0086685021,0.011671975679999998
DTI,FTC,c0b,C11,0.011654653140000002,0.0086912148,0.011654653140000002
DTI,FTC,c0b,F103,0.011575079200000001,0.0087040998,0.011575079200000001
DTI,FTC,c0b,F122,-0.0115346485,0.00845948328,0.0115346485
DTI,FTC,c0b,F78,-0.01110228464,0.0095010136,0.01110228464
DTI,FTC,c0b,C25,0.011100011699999999,0.00844316908,0.011100011699999999
DTI,FTC,c0b,F139,0.011088474000000001,0.008985384,0.011088474000000001
DTI,FTC,c0b,F117,0.01107947842,0.00814621,0.01107947842
DTI,FTC,c0b,T10,0.01103107212,0.0081310922,0.01103107212
DTI,FTC,c0b,F148,0.01091657828,0.0084323727,0.01091657828
DTI,FTC,c0b,F57,0.01083562804,0.008625474040000001,0.01083562804
DTI,FTC,c0b,F169,0.0106847387,0.00861066452,0.0106847387
DTI,FTC,c0b,C26,-0.0106834188,0.0088081767,0.0106834188
DTI,FTC,c0b,F76,0.010665214539999999,0.0081156124,0.010665214539999999
DTI,FTC,c0b,C21,0.01058109312,0.0088804036,0.01058109312
DTI,FTC,c0b,F32,0.0105566493,0.00870048472,0.0105566493
DTI,FTC,c0b,F31,0.01055483332,0.0088470579,0.01055483332
DTI,FTC,c0b,F82,0.010542203140000001,0.00855798432,0.010542203140000001
DTI,FTC,c0b,C10,-0.0105171134,0.00795894882,0.0105171134
DTI,FTC,c0b,F37,0.0105032838,0.009672009700000001,0.0105032838
DTI,FTC,c0b,F88,0.01049996494,0.0096153857,0.01049996494
DTI,FTC,c0b,F92,-0.010457689459999999,0.00839772992,0.010457689459999999
DTI,FTC,c0b,F167,0.010422146859999998,0.0085174658,0.010422146859999998
DTI,FTC,c0b,F13,0.0103756152,0.008626741700000001,0.0103756152
DTI,FTC,c0b,F121,0.010230396999999999,0.009311653559999999,0.010230396999999999
DTI,FTC,c0b,F152,-0.01020489674,0.0087708727,0.01020489674
DTI,FTC,c0b,F131,0.01013774632,0.0083932368,0.01013774632
DTI,FTC,c0b,F108,0.01005760568,0.0089126828,0.01005760568
DTI,FTC,c0b,T12,0.00990337008,0.0079640644,0.00990337008
DTI,FTC,c0b,F165,0.009504727860000001,0.00821109508,0.009504727860000001
DTI,FTC,c0b,F8,-0.00949234488,0.0085525898,0.00949234488
DTI,FTC,c0b,F48,0.00938775938,0.0082962277,0.00938775938
DTI,FTC,c0b,F69,-0.009236866020000001,0.00848927052,0.009236866020000001
DTI,FTC,c0b,F168,-0.00921730734,0.0091530178,0.00921730734
DTI,FTC,c0b,F71,-0.009200072379999999,0.009082146000000001,0.009200072379999999
DTI,FTC,c0b,F9,0.009000008,0.0083402222,0.009000008
DTI,FTC,c0b,F18,0.0089460136,0.008453661599999999,0.0089460136
DTI,FTC,c0b,F84,0.00878314816,0.0087163426,0.00878314816
DTI,FTC,c0b,F28,-0.008543832166,0.00879444448,0.008543832166
DTI,FTC,c0b,F94,-0.0083948156,0.008576969,0.0083948156
DTI,FTC,c0b,F161,-0.008295784226,0.00867352812,0.008295784226
DTI,FTC,c0b,F142,0.00801017148,0.00869128522,0.00801017148
DTI,FTC,c0b,C28,0.007975432000000001,0.0088859876,0.007975432000000001
DTI,FTC,c0b,C30,-0.00792998144,0.00849380126,0.00792998144
DTI,FTC,c0b,F73,0.0077712985,0.00851271528,0.0077712985
DTI,FTC,c0b,F99,-0.00776531198,0.00850571194,0.00776531198
DTI,FTC,c0b,F45,0.00769421956,0.00889822242,0.00769421956
DTI,FTC,c0b,C3,-0.007486765439999999,0.0080723505,0.007486765439999999
DTI,FTC,c0b,T11,-0.007385083592,0.008591562,0.007385083592
DTI,FTC,c0b,C24,0.007258837409999999,0.0089278223,0.007258837409999999
DTI,FTC,c0b,F153,0.00725630976,0.0085358486,0.00725630976
DTI,FTC,c0b,F51,0.007248510256,0.0080708303,0.007248510256
DTI,FTC,c0b,F66,0.007239653479999999,0.0085406275,0.007239653479999999
DTI,FTC,c0b,F60,0.007171300720000001,0.00819541126,0.007171300720000001
DTI,FTC,c0b,F23,0.006868490539999999,0.008252163500000001,0.006868490539999999
DTI,FTC,c0b,F137,-0.00682237235,0.009456496419999998,0.00682237235
DTI,FTC,c0b,F115,-0.0068166088,0.0079546526,0.0068166088
DTI,FTC,c0b,F2,-0.00677872707,0.0080095401,0.00677872707
DTI,FTC,c0b,F129,0.0067766417160000005,0.008451706440000002,0.0067766417160000005
DTI,FTC,c0b,C12,0.0067678886800000004,0.008201022200000001,0.0067678886800000004
DTI,FTC,c0b,F41,0.00675785424,0.00820157988,0.00675785424
