Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
DTI,FTPC,c0b,T9,0.0252759744,0.00849968454,0.0252759744
DTI,FTPC,c0b,P103,-0.0204283426,0.00859301986,0.0204283426
DTI,FTPC,c0b,P6,0.019872953199999998,0.007672937460000001,0.019872953199999998
DTI,FTPC,c0b,F86,-0.0195308652,0.00725723622,0.0195308652
DTI,FTPC,c0b,F141,-0.019428800399999998,0.00795019148,0.019428800399999998
DTI,FTPC,c0b,F61,0.0192313928,0.0089627457,0.0192313928
DTI,FTPC,c0b,F22,0.019188196,0.00808303138,0.019188196
DTI,FTPC,c0b,F50,-0.019113245,0.0085525678,0.019113245
DTI,FTPC,c0b,P27,0.0173390722,0.007922922879999999,0.0173390722
DTI,FTPC,c0b,P92,0.016736058,0.00806948414,0.016736058
DTI,FTPC,c0b,F36,0.0158931702,0.007417938020000001,0.0158931702
DTI,FTPC,c0b,F27,-0.0157269567,0.008176890400000001,0.0157269567
DTI,FTPC,c0b,P120,0.014985151999999998,0.00811568994,0.014985151999999998
DTI,FTPC,c0b,F156,-0.0148907604,0.00831969572,0.0148907604
DTI,FTPC,c0b,P33,0.014816232600000001,0.007319137139999999,0.014816232600000001
DTI,FTPC,c0b,F152,-0.014746952599999998,0.00806565154,0.014746952599999998
DTI,FTPC,c0b,P122,-0.014734677000000002,0.008291398299999999,0.014734677000000002
DTI,FTPC,c0b,P65,0.014603356940000001,0.007801383940000001,0.014603356940000001
DTI,FTPC,c0b,P78,0.014566988999999999,0.00769435388,0.014566988999999999
DTI,FTPC,c0b,F112,-0.014449489999999999,0.007752133140000001,0.014449489999999999
DTI,FTPC,c0b,P115,0.0142412374,0.00820723196,0.0142412374
DTI,FTPC,c0b,F136,0.014230860940000001,0.0082414788,0.014230860940000001
DTI,FTPC,c0b,F87,-0.01422208546,0.00776495042,0.01422208546
DTI,FTPC,c0b,F109,0.013770106600000002,0.00746146466,0.013770106600000002
DTI,FTPC,c0b,P104,0.0136642409,0.0087876123,0.0136642409
DTI,FTPC,c0b,F79,0.0133672962,0.0071986276,0.0133672962
DTI,FTPC,c0b,F62,-0.013286994199999999,0.0075498636,0.013286994199999999
DTI,FTPC,c0b,P75,0.01310962108,0.007306576800000001,0.01310962108
DTI,FTPC,c0b,P91,0.012941100860000002,0.007736608760000001,0.012941100860000002
