Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
DTI,FTP,c0b,T9,0.0228056276,0.0076787412,0.0228056276
DTI,FTP,c0b,F86,-0.019008364519999998,0.007464619559999999,0.019008364519999998
DTI,FTP,c0b,P91,0.0185470204,0.007521983780000001,0.0185470204
DTI,FTP,c0b,P37,-0.01763250296,0.00718193796,0.01763250296
DTI,FTP,c0b,F22,0.0171573832,0.00861447604,0.0171573832
DTI,FTP,c0b,F111,0.016639553600000002,0.007376515939999999,0.016639553600000002
DTI,FTP,c0b,F141,-0.016577794099999998,0.0072200756000000005,0.016577794099999998
DTI,FTP,c0b,P75,0.0159888454,0.0066903464600000006,0.0159888454
DTI,FTP,c0b,F50,-0.015877056921999998,0.00814574656,0.015877056921999998
DTI,FTP,c0b,P103,-0.015025950771999998,0.00757852262,0.015025950771999998
DTI,FTP,c0b,F136,0.01493162406,0.007429893999999999,0.01493162406
DTI,FTP,c0b,P27,0.014779073600000001,0.00814604632,0.014779073600000001
DTI,FTP,c0b,P21,-0.014692863810000002,0.00682725614,0.014692863810000002
DTI,FTP,c0b,P115,0.014589498680000002,0.007466179200000001,0.014589498680000002
DTI,FTP,c0b,P6,0.01455484886,0.00746112474,0.01455484886
DTI,FTP,c0b,F134,-0.01450056756,0.0070561037800000006,0.01450056756
DTI,FTP,c0b,F85,-0.014270252859999999,0.007118151140000001,0.014270252859999999
DTI,FTP,c0b,F36,0.0140513603,0.00703891836,0.0140513603
DTI,FTP,c0b,F62,-0.01403884746,0.007445467440000001,0.01403884746
DTI,FTP,c0b,P78,0.013900864660000001,0.0072078768000000005,0.013900864660000001
DTI,FTP,c0b,F87,-0.01312797438,0.00683419638,0.01312797438
DTI,FTP,c0b,P92,0.01305584186,0.007515475420000001,0.01305584186
DTI,FTP,c0b,F89,-0.0130449232,0.006876856959999999,0.0130449232
DTI,FTP,c0b,F57,0.012800244320000001,0.0072014729,0.012800244320000001
DTI,FTP,c0b,P33,0.012756783160000002,0.006847980200000001,0.012756783160000002
