Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTP,c0b,R1,-0.039487916,0.0117298808,0.039487916
SMRI,FTP,c0b,P21,0.0316042812,0.0101786184,0.0316042812
SMRI,FTP,c0b,F158,0.0311409516,0.0104234288,0.0311409516
SMRI,FTP,c0b,F107,0.028620889,0.0093062815,0.028620889
SMRI,FTP,c0b,F127,-0.0280764996,0.0100210982,0.0280764996
SMRI,FTP,c0b,F56,0.0263799144,0.0099260062,0.0263799144
SMRI,FTP,c0b,T9,-0.026054394,0.009956032,0.026054394
SMRI,FTP,c0b,F139,0.0236784952,0.00990704228,0.0236784952
SMRI,FTP,c0b,F123,-0.0235086681,0.0092696756,0.0235086681
SMRI,FTP,c0b,P92,-0.0229715536,0.008704801540000001,0.0229715536
SMRI,FTP,c0b,P68,-0.0228556899,0.0103354422,0.0228556899
SMRI,FTP,c0b,P65,-0.022789777599999998,0.0095499926,0.022789777599999998
SMRI,FTP,c0b,F41,0.0217824712,0.0088461182,0.0217824712
SMRI,FTP,c0b,F37,0.021636913799999997,0.0100029152,0.021636913799999997
SMRI,FTP,c0b,F142,-0.021535976000000002,0.0101912124,0.021535976000000002
SMRI,FTP,c0b,F136,0.0198882006,0.009888416,0.0198882006
SMRI,FTP,c0b,P20,0.0193068566,0.0095910462,0.0193068566
SMRI,FTP,c0b,F66,0.01911441072,0.008925711,0.01911441072
SMRI,FTP,c0b,F147,0.0189446206,0.00866306,0.0189446206
SMRI,FTP,c0b,P107,0.0183920256,0.0089771154,0.0183920256
SMRI,FTP,c0b,F141,-0.018128371799999998,0.009558281200000001,0.018128371799999998
SMRI,FTP,c0b,P67,0.0178717634,0.009012047,0.0178717634
SMRI,FTP,c0b,F48,0.017744513,0.0096690156,0.017744513
SMRI,FTP,c0b,P75,0.01746632146,0.008844625679999999,0.01746632146
SMRI,FTP,c0b,F39,-0.0171430485,0.00869444264,0.0171430485
SMRI,FTP,c0b,P81,0.0166786118,0.0089914507,0.0166786118
SMRI,FTP,c0b,F65,-0.016668938,0.0086860824,0.016668938
SMRI,FTP,c0b,T10,-0.0164610106,0.009448314,0.0164610106
SMRI,FTP,c0b,P71,0.0164147522,0.008851449019999999,0.0164147522
SMRI,FTP,c0b,F80,-0.016399321119999997,0.0094414572,0.016399321119999997
SMRI,FTP,c0b,P36,-0.0163796344,0.0121409833,0.0163796344
SMRI,FTP,c0b,F104,0.016157545000000002,0.009345718,0.016157545000000002
SMRI,FTP,c0b,F81,-0.0160932487,0.0086773185,0.0160932487
SMRI,FTP,c0b,F47,0.0158359998,0.008993759700000001,0.0158359998
SMRI,FTP,c0b,F124,0.015759448,0.0095618952,0.015759448
SMRI,FTP,c0b,P78,-0.0157360586,0.0100081314,0.0157360586
SMRI,FTP,c0b,F108,0.0157324358,0.00911458562,0.0157324358
SMRI,FTP,c0b,F110,0.0157068418,0.00970348458,0.0157068418
SMRI,FTP,c0b,P6,0.015229907,0.008655679920000001,0.015229907
SMRI,FTP,c0b,F20,-0.01514430766,0.010891575300000001,0.01514430766
SMRI,FTP,c0b,F116,0.01498444642,0.009660593,0.01498444642
SMRI,FTP,c0b,F55,0.0149741706,0.0090354043,0.0149741706
SMRI,FTP,c0b,P12,0.014941593999999999,0.0088896422,0.014941593999999999
SMRI,FTP,c0b,F72,-0.014897301568,0.009302008359999999,0.014897301568
SMRI,FTP,c0b,F74,-0.0146636614,0.008364567600000001,0.0146636614
SMRI,FTP,c0b,F125,0.01465342372,0.0089120393,0.01465342372
SMRI,FTP,c0b,F165,-0.0146313932,0.0092199848,0.0146313932
SMRI,FTP,c0b,F86,-0.0144248608,0.0089501358,0.0144248608
SMRI,FTP,c0b,F22,0.0143433226,0.009093723719999999,0.0143433226
SMRI,FTP,c0b,F58,-0.01423374522,0.0087550772,0.01423374522
SMRI,FTP,c0b,F70,0.0141573639,0.008811693399999999,0.0141573639
SMRI,FTP,c0b,P76,-0.014049278679999999,0.00860902796,0.014049278679999999
SMRI,FTP,c0b,P110,0.0139720124,0.00857675932,0.0139720124
SMRI,FTP,c0b,F101,-0.013760636500000001,0.00878395054,0.013760636500000001
SMRI,FTP,c0b,F84,0.0134286382,0.0087285403,0.0134286382
SMRI,FTP,c0b,F138,-0.01336861,0.0085113816,0.01336861
SMRI,FTP,c0b,F122,-0.013295785599999999,0.008084888200000001,0.013295785599999999
SMRI,FTP,c0b,P3,-0.01328880152,0.0088507524,0.01328880152
SMRI,FTP,c0b,F38,0.01328329,0.0086718582,0.01328329
SMRI,FTP,c0b,P80,-0.0132159248,0.0097981022,0.0132159248
SMRI,FTP,c0b,F59,0.01321091472,0.0089837618,0.01321091472
SMRI,FTP,c0b,P86,-0.013052851599999998,0.00841450548,0.013052851599999998
SMRI,FTP,c0b,F133,-0.013040047899999999,0.00806341362,0.013040047899999999
SMRI,FTP,c0b,F23,0.013024872160000001,0.008868601,0.013024872160000001
SMRI,FTP,c0b,F31,0.012947733880000001,0.008193073200000001,0.012947733880000001
SMRI,FTP,c0b,F162,0.0127791376,0.0088057902,0.0127791376
SMRI,FTP,c0b,F134,-0.0126666484,0.00835867208,0.0126666484
SMRI,FTP,c0b,P48,-0.012660775999999999,0.008526621500000001,0.012660775999999999
SMRI,FTP,c0b,F54,-0.0126089962,0.008396534680000001,0.0126089962
SMRI,FTP,c0b,P63,0.0121586414,0.009174788100000001,0.0121586414
SMRI,FTP,c0b,P109,-0.01188793526,0.0091701075,0.01188793526
SMRI,FTP,c0b,P33,-0.0117686154,0.00886012192,0.0117686154
SMRI,FTP,c0b,P115,0.0117126376,0.0081895414,0.0117126376
SMRI,FTP,c0b,P82,-0.011616501500000001,0.0088914486,0.011616501500000001
SMRI,FTP,c0b,F77,-0.01159146206,0.0081748682,0.01159146206
SMRI,FTP,c0b,F117,-0.01149728948,0.0084558598,0.01149728948
SMRI,FTP,c0b,P73,0.0111572736,0.0088814319,0.0111572736
SMRI,FTP,c0b,F63,0.01108799592,0.00793854266,0.01108799592
SMRI,FTP,c0b,P105,0.01098489872,0.0110906384,0.01098489872
SMRI,FTP,c0b,P22,-0.01098357594,0.008552627200000001,0.01098357594
SMRI,FTP,c0b,T2,-0.01093567852,0.0084531118,0.01093567852
SMRI,FTP,c0b,P113,0.010881701799999999,0.008831850799999999,0.010881701799999999
SMRI,FTP,c0b,F150,0.01085727554,0.009073358,0.01085727554
SMRI,FTP,c0b,P30,0.01083673372,0.008496534699999999,0.01083673372
SMRI,FTP,c0b,F60,0.01079347648,0.00831170658,0.01079347648
SMRI,FTP,c0b,P37,0.0107858886,0.00840424892,0.0107858886
SMRI,FTP,c0b,F153,-0.01066137948,0.008420726,0.01066137948
SMRI,FTP,c0b,F69,-0.01048450756,0.008765352100000002,0.01048450756
SMRI,FTP,c0b,F50,0.0104006872,0.0087110592,0.0104006872
SMRI,FTP,c0b,F11,0.01035298216,0.00816620306,0.01035298216
SMRI,FTP,c0b,T1,-0.01034417656,0.00795463342,0.01034417656
SMRI,FTP,c0b,P101,-0.01030227026,0.0088372523,0.01030227026
SMRI,FTP,c0b,P123,0.01018380244,0.00888371672,0.01018380244
SMRI,FTP,c0b,F10,-0.010061958,0.00847868612,0.010061958
SMRI,FTP,c0b,F102,-0.0100406404,0.008042481800000001,0.0100406404
SMRI,FTP,c0b,F155,0.00991480016,0.008149728200000001,0.00991480016
SMRI,FTP,c0b,F7,0.009815807479999999,0.0087076414,0.009815807479999999
SMRI,FTP,c0b,F126,0.00978080016,0.0089313189,0.00978080016
SMRI,FTP,c0b,F79,-0.009700939240000001,0.00869176986,0.009700939240000001
SMRI,FTP,c0b,F16,0.00957919688,0.00829360166,0.00957919688
SMRI,FTP,c0b,P100,0.0094925875216,0.00819904778,0.0094925875216
SMRI,FTP,c0b,F94,-0.00932842062,0.008084287419999999,0.00932842062
SMRI,FTP,c0b,F128,0.00932717847,0.00766330256,0.00932717847
SMRI,FTP,c0b,F5,0.0092867661,0.00882543376,0.0092867661
SMRI,FTP,c0b,F27,0.00925729842,0.007660614739999999,0.00925729842
SMRI,FTP,c0b,F83,-0.0092408829,0.007998103400000001,0.0092408829
SMRI,FTP,c0b,P42,-0.00909844366,0.009451897300000001,0.00909844366
SMRI,FTP,c0b,F82,-0.00899449756,0.0089676134,0.00899449756
SMRI,FTP,c0b,F24,0.00899229402,0.009282256899999999,0.00899229402
SMRI,FTP,c0b,F132,0.00895504248,0.00902942432,0.00895504248
SMRI,FTP,c0b,F157,0.00889654454,0.00750206508,0.00889654454
SMRI,FTP,c0b,F93,0.00880113722,0.009959352000000001,0.00880113722
SMRI,FTP,c0b,P72,0.00877879916,0.00891278594,0.00877879916
SMRI,FTP,c0b,P26,-0.00876373966,0.008839167200000001,0.00876373966
SMRI,FTP,c0b,F161,0.00875000168,0.0084908269,0.00875000168
SMRI,FTP,c0b,F49,-0.00873459454,0.00802359998,0.00873459454
SMRI,FTP,c0b,P83,0.008553706599999999,0.00833580966,0.008553706599999999
SMRI,FTP,c0b,F167,-0.00851126844,0.00836033866,0.00851126844
SMRI,FTP,c0b,F28,0.00842046632,0.007930299200000001,0.00842046632
SMRI,FTP,c0b,P44,0.00813059862,0.0082635526,0.00813059862
SMRI,FTP,c0b,F4,0.00806928254,0.00854182612,0.00806928254
SMRI,FTP,c0b,P19,0.007980899508,0.008146270819999999,0.007980899508
SMRI,FTP,c0b,P124,-0.007963744540000001,0.008476746,0.007963744540000001
SMRI,FTP,c0b,T11,0.00794180174,0.00864501904,0.00794180174
SMRI,FTP,c0b,P45,0.00788495456,0.007897181040000001,0.00788495456
SMRI,FTP,c0b,F97,-0.0078666291,0.0082147474,0.0078666291
SMRI,FTP,c0b,P25,0.007705858140000001,0.008367864499999999,0.007705858140000001
SMRI,FTP,c0b,F98,-0.0076690039000000005,0.0092093056,0.0076690039000000005
SMRI,FTP,c0b,F88,-0.007642485548,0.00873611252,0.007642485548
SMRI,FTP,c0b,F140,-0.0076348078,0.008196707000000001,0.0076348078
SMRI,FTP,c0b,P103,-0.007622258200000001,0.0081602549,0.007622258200000001
SMRI,FTP,c0b,F131,-0.007516075767999999,0.00780665938,0.007516075767999999
SMRI,FTP,c0b,F163,-0.00747538594,0.0083196,0.00747538594
SMRI,FTP,c0b,F144,0.007435165725999999,0.007984017940000001,0.007435165725999999
SMRI,FTP,c0b,F68,-0.0074202153399999995,0.0087506333,0.0074202153399999995
SMRI,FTP,c0b,F156,0.0074021229950000005,0.0082466675,0.0074021229950000005
SMRI,FTP,c0b,F111,0.00735012518,0.00837120062,0.00735012518
SMRI,FTP,c0b,F90,0.0072364301999999995,0.0093239624,0.0072364301999999995
SMRI,FTP,c0b,P32,-0.0071927695,0.00804018188,0.0071927695
SMRI,FTP,c0b,P38,-0.007108935655999999,0.0084890699,0.007108935655999999
SMRI,FTP,c0b,F160,-0.007101307034,0.008281092,0.007101307034
SMRI,FTP,c0b,F52,-0.00702166298,0.0075742883999999995,0.00702166298
SMRI,FTP,c0b,F151,0.00701719598,0.00756691558,0.00701719598
SMRI,FTP,c0b,F51,0.0069873118,0.009816961039999999,0.0069873118
SMRI,FTP,c0b,F25,0.00692021278,0.00875224414,0.00692021278
SMRI,FTP,c0b,F53,-0.00687776546,0.00827431062,0.00687776546
SMRI,FTP,c0b,F73,0.00686969442,0.008663325500000001,0.00686969442
SMRI,FTP,c0b,F149,0.006766206719999999,0.00829228706,0.006766206719999999
SMRI,FTP,c0b,F67,-0.006696836520000001,0.00835462036,0.006696836520000001
SMRI,FTP,c0b,F118,-0.00667518884,0.00792139632,0.00667518884
SMRI,FTP,c0b,P9,0.00660389554,0.0083487674,0.00660389554
SMRI,FTP,c0b,F19,0.00658671788,0.00897882728,0.00658671788
SMRI,FTP,c0b,F13,0.0063782349,0.0083983987,0.0063782349
SMRI,FTP,c0b,P87,-0.00633690506,0.0085369171,0.00633690506
SMRI,FTP,c0b,P27,-0.006279831042,0.008278974599999999,0.006279831042
SMRI,FTP,c0b,P13,-0.00627161258,0.00821567,0.00627161258
SMRI,FTP,c0b,P31,0.00623111532,0.00773081476,0.00623111532
SMRI,FTP,c0b,P7,0.0062296722888,0.007999661,0.0062296722888
SMRI,FTP,c0b,P112,0.00620335902,0.00845548558,0.00620335902
SMRI,FTP,c0b,P96,-0.006178234959999999,0.00950576534,0.006178234959999999
SMRI,FTP,c0b,F71,-0.0061487528,0.008944076300000001,0.0061487528
SMRI,FTP,c0b,P47,0.006108408880000001,0.008369585799999999,0.006108408880000001
SMRI,FTP,c0b,P91,0.00582548048,0.0083918299,0.00582548048
SMRI,FTP,c0b,P35,0.00576189166,0.009433641539999999,0.00576189166
SMRI,FTP,c0b,P114,0.005648664466,0.00865022514,0.005648664466
SMRI,FTP,c0b,F130,0.005602899216,0.0091684397,0.005602899216
SMRI,FTP,c0b,P70,-0.00556615314,0.008863412900000001,0.00556615314
SMRI,FTP,c0b,P39,-0.00541441172,0.007965621,0.00541441172
SMRI,FTP,c0b,P94,-0.00537766152,0.00827200062,0.00537766152
SMRI,FTP,c0b,F143,-0.00536609142,0.0081692031,0.00536609142
SMRI,FTP,c0b,P95,-0.005308543360000001,0.009250172,0.005308543360000001
SMRI,FTP,c0b,P18,0.005299504219999999,0.008627879,0.005299504219999999
SMRI,FTP,c0b,P66,0.00527385726,0.00813569518,0.00527385726
SMRI,FTP,c0b,F43,-0.00526564714,0.008061624440000002,0.00526564714
SMRI,FTP,c0b,P89,0.005265056716,0.008737706440000001,0.005265056716
SMRI,FTP,c0b,P118,-0.00514509118,0.00779017888,0.00514509118
SMRI,FTP,c0b,F30,-0.0051134799000000005,0.009148017599999999,0.0051134799000000005
SMRI,FTP,c0b,P4,0.0050888724199999995,0.00820182512,0.0050888724199999995
SMRI,FTP,c0b,P11,0.004984755740000001,0.0085653152,0.004984755740000001
SMRI,FTP,c0b,P99,-0.00490017909,0.00897943,0.00490017909
SMRI,FTP,c0b,P93,0.00473920794,0.008076891,0.00473920794
SMRI,FTP,c0b,P116,-0.00468491997,0.0084037387,0.00468491997
SMRI,FTP,c0b,P16,0.004664962999999999,0.00891676632,0.004664962999999999
SMRI,FTP,c0b,P49,0.004647398719999999,0.0083107578,0.004647398719999999
SMRI,FTP,c0b,P121,0.0045809914200000005,0.00805860832,0.0045809914200000005
SMRI,FTP,c0b,P40,-0.00452432468,0.00808433884,0.00452432468
SMRI,FTP,c0b,F21,-0.004523998100000001,0.00838500368,0.004523998100000001
SMRI,FTP,c0b,F100,0.00452036324,0.00823812828,0.00452036324
SMRI,FTP,c0b,F75,0.00449715754,0.008890831239999999,0.00449715754
SMRI,FTP,c0b,F35,-0.00442110454,0.00752677482,0.00442110454
SMRI,FTP,c0b,F99,-0.00440677497,0.008296472,0.00440677497
SMRI,FTP,c0b,F26,-0.00439576556,0.0083514996,0.00439576556
SMRI,FTP,c0b,F137,-0.004382960866,0.008125531259999999,0.004382960866
SMRI,FTP,c0b,P122,-0.0043803517800000006,0.00873771162,0.0043803517800000006
SMRI,FTP,c0b,F18,-0.00437081666,0.00848710788,0.00437081666
SMRI,FTP,c0b,T6,-0.004364472668,0.008473488960000001,0.004364472668
SMRI,FTP,c0b,T3,0.004338616700000001,0.00802997368,0.004338616700000001
SMRI,FTP,c0b,F103,-0.004303297199999999,0.007750333,0.004303297199999999
SMRI,FTP,c0b,P90,-0.004300669700000001,0.008278083,0.004300669700000001
SMRI,FTP,c0b,F109,0.00424412604,0.008206009,0.00424412604
SMRI,FTP,c0b,P23,-0.004191064166,0.007732005,0.004191064166
SMRI,FTP,c0b,T4,-0.004186395880000001,0.00841925092,0.004186395880000001
SMRI,FTP,c0b,P56,0.003997140539999999,0.00834697266,0.003997140539999999
SMRI,FTP,c0b,P43,0.003987719020000001,0.009139997,0.003987719020000001
SMRI,FTP,c0b,F2,-0.003873332,0.0083833094,0.003873332
SMRI,FTP,c0b,P54,-0.00386785172,0.008434228200000001,0.00386785172
SMRI,FTP,c0b,F92,0.00381554546,0.0084512456,0.00381554546
SMRI,FTP,c0b,F96,-0.0037988232799999995,0.00871699888,0.0037988232799999995
SMRI,FTP,c0b,P46,-0.0037797853199999995,0.008427879939999999,0.0037797853199999995
SMRI,FTP,c0b,F12,-0.00373201414,0.007981848599999999,0.00373201414
SMRI,FTP,c0b,F32,-0.00372218206,0.00837939636,0.00372218206
SMRI,FTP,c0b,P97,-0.003717560626,0.00802441052,0.003717560626
SMRI,FTP,c0b,F164,0.00370142542,0.0084450179,0.00370142542
SMRI,FTP,c0b,F106,-0.0036626920859999996,0.0086569531,0.0036626920859999996
SMRI,FTP,c0b,F33,-0.00362467492,0.0086990516,0.00362467492
SMRI,FTP,c0b,P74,-0.0036018601800000003,0.00810789032,0.0036018601800000003
SMRI,FTP,c0b,F114,0.0035537169199999995,0.00800422114,0.0035537169199999995
SMRI,FTP,c0b,P120,0.0035204537039999996,0.00805022072,0.0035204537039999996
SMRI,FTP,c0b,F34,0.00343832803,0.0077605678,0.00343832803
SMRI,FTP,c0b,P2,-0.0034289606599999995,0.009242831,0.0034289606599999995
SMRI,FTP,c0b,F129,0.00341276154,0.00890320452,0.00341276154
SMRI,FTP,c0b,P102,-0.00332064428,0.0091395552,0.00332064428
SMRI,FTP,c0b,F105,-0.00331481686,0.00837604466,0.00331481686
SMRI,FTP,c0b,F148,0.003314245034,0.0079188856,0.003314245034
SMRI,FTP,c0b,F85,-0.003246563074,0.008966817839999999,0.003246563074
SMRI,FTP,c0b,P28,0.00322635915,0.0089567799,0.00322635915
SMRI,FTP,c0b,P64,0.00321998244,0.007890812479999999,0.00321998244
SMRI,FTP,c0b,F36,0.00319149708,0.0082516608,0.00319149708
SMRI,FTP,c0b,F146,-0.0031338655199999997,0.00769529592,0.0031338655199999997
SMRI,FTP,c0b,F14,0.0031259163800000005,0.0082033551,0.0031259163800000005
SMRI,FTP,c0b,F166,-0.00305591954,0.0086407723,0.00305591954
SMRI,FTP,c0b,P17,0.0029901674,0.0081301553,0.0029901674
SMRI,FTP,c0b,P1,0.0029382037999999997,0.0083177546,0.0029382037999999997
SMRI,FTP,c0b,F29,-0.00290697294,0.0081991073,0.00290697294
SMRI,FTP,c0b,F76,0.0028912638799999998,0.008474859040000001,0.0028912638799999998
SMRI,FTP,c0b,F17,0.002859171528,0.0085864637,0.002859171528
SMRI,FTP,c0b,P58,0.00284650348,0.008501912359999999,0.00284650348
