Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTC,c0b,F158,0.04659159,0.0165718058,0.04659159
SMRI,FTC,c0b,R1,-0.0423596024,0.0136006852,0.0423596024
SMRI,FTC,c0b,F127,-0.0381483688,0.01351268,0.0381483688
SMRI,FTC,c0b,F123,-0.0331329384,0.0124333394,0.0331329384
SMRI,FTC,c0b,F56,0.030384718999999998,0.0123374931,0.030384718999999998
SMRI,FTC,c0b,F107,0.0285119416,0.0120800154,0.0285119416
SMRI,FTC,c0b,F47,0.025136619399999997,0.01071777832,0.025136619399999997
SMRI,FTC,c0b,F142,-0.0247077812,0.0138083659,0.0247077812
SMRI,FTC,c0b,F66,0.0244982836,0.0110427289,0.0244982836
SMRI,FTC,c0b,F72,-0.024195694,0.010166457,0.024195694
SMRI,FTC,c0b,F116,0.024037169,0.012041097519999999,0.024037169
SMRI,FTC,c0b,T10,-0.0233630326,0.0128184868,0.0233630326
SMRI,FTC,c0b,F39,-0.022892303,0.0108984259,0.022892303
SMRI,FTC,c0b,F104,0.0223561584,0.0122696975,0.0223561584
SMRI,FTC,c0b,T9,-0.022186594999999996,0.01221458,0.022186594999999996
SMRI,FTC,c0b,F93,0.0218957618,0.0109485008,0.0218957618
SMRI,FTC,c0b,F19,0.0218924588,0.012973132500000002,0.0218924588
SMRI,FTC,c0b,F41,0.021433236799999998,0.010478953,0.021433236799999998
SMRI,FTC,c0b,F139,0.02117836,0.012592805000000002,0.02117836
SMRI,FTC,c0b,F125,0.0205393697,0.0105616526,0.0205393697
SMRI,FTC,c0b,C8,0.020498632,0.0108697326,0.020498632
SMRI,FTC,c0b,F101,-0.019925922199999998,0.0105771294,0.019925922199999998
SMRI,FTC,c0b,F37,0.0198958146,0.0107257232,0.0198958146
SMRI,FTC,c0b,F141,-0.0198223568,0.0109178878,0.0198223568
SMRI,FTC,c0b,F133,-0.0191351253,0.0118538013,0.0191351253
SMRI,FTC,c0b,F80,-0.01881700154,0.0108660407,0.01881700154
SMRI,FTC,c0b,F165,-0.018672449,0.010648112,0.018672449
SMRI,FTC,c0b,F94,-0.01862981696,0.0111024915,0.01862981696
SMRI,FTC,c0b,F147,0.018580748799999998,0.011423204000000001,0.018580748799999998
