Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c0b,P40,-0.002770971044,0.00706525992,0.002770971044
SMRI,FTPC,c0b,F2,-0.00275673694,0.00793104414,0.00275673694
SMRI,FTPC,c0b,F43,-0.00275533904,0.007010092479999999,0.00275533904
SMRI,FTPC,c0b,F14,0.002735253332,0.007771560999999999,0.002735253332
SMRI,FTPC,c0b,P108,0.0027189277939999998,0.0077835499599999995,0.0027189277939999998
SMRI,FTPC,c0b,F3,-0.00266301364,0.007664782659999999,0.00266301364
SMRI,FTPC,c0b,C3,0.0026581074,0.00699460434,0.0026581074
SMRI,FTPC,c0b,F115,-0.00262826638,0.00742400308,0.00262826638
SMRI,FTPC,c0b,F137,-0.0026089414999999998,0.006541458659999999,0.0026089414999999998
SMRI,FTPC,c0b,F121,0.0025963935,0.006978474399999999,0.0025963935
SMRI,FTPC,c0b,P24,-0.002587428,0.00727547554,0.002587428
SMRI,FTPC,c0b,P9,0.002545939186,0.007549960280000001,0.002545939186
SMRI,FTPC,c0b,P56,0.00253391656,0.0075944666,0.00253391656
SMRI,FTPC,c0b,F73,0.00251289396,0.007945577819999999,0.00251289396
SMRI,FTPC,c0b,F79,-0.00250383858,0.00720817828,0.00250383858
SMRI,FTPC,c0b,P62,-0.00248921892,0.0073404164999999995,0.00248921892
SMRI,FTPC,c0b,F99,-0.00248726552,0.007889679620000001,0.00248726552
SMRI,FTPC,c0b,P44,0.0024857654,0.007376602039999999,0.0024857654
SMRI,FTPC,c0b,F128,0.0024845465,0.00745162536,0.0024845465
SMRI,FTPC,c0b,P5,0.002465440706,0.00735495424,0.002465440706
SMRI,FTPC,c0b,F6,0.00240551724,0.007804590740000001,0.00240551724
SMRI,FTPC,c0b,F62,-0.00237801494,0.00672483192,0.00237801494
SMRI,FTPC,c0b,P16,0.0023632004399999997,0.00784194316,0.0023632004399999997
SMRI,FTPC,c0b,F96,-0.00224632932,0.007680848800000001,0.00224632932
SMRI,FTPC,c0b,F89,0.0022421296,0.00715717622,0.0022421296
SMRI,FTPC,c0b,P85,-0.00220994241,0.0076494109000000005,0.00220994241
SMRI,FTPC,c0b,P120,0.00220135024,0.006977330100000001,0.00220135024
SMRI,FTPC,c0b,P60,-0.00219779322,0.0070697589199999996,0.00219779322
SMRI,FTPC,c0b,P88,-0.002183926667,0.00782695628,0.002183926667
SMRI,FTPC,c0b,P13,0.00214070398,0.007478748360000001,0.00214070398
SMRI,FTPC,c0b,F106,-0.00208575878,0.0064944148600000005,0.00208575878
SMRI,FTPC,c0b,P35,0.002079334,0.0079388389,0.002079334
SMRI,FTPC,c0b,F153,-0.00204113332,0.0071438114,0.00204113332
SMRI,FTPC,c0b,F32,-0.002003841352,0.0069433146,0.002003841352
SMRI,FTPC,c0b,P117,-0.001975197968,0.007701019000000001,0.001975197968
SMRI,FTPC,c0b,F90,0.0019388060400000004,0.0081346084,0.0019388060400000004
SMRI,FTPC,c0b,P41,0.0019374274512000001,0.007989946940000001,0.0019374274512000001
SMRI,FTPC,c0b,F21,0.0019294057600000001,0.00721800626,0.0019294057600000001
SMRI,FTPC,c0b,F35,0.00191081508,0.00769494374,0.00191081508
SMRI,FTPC,c0b,P7,0.0018881192999999998,0.0067745322400000006,0.0018881192999999998
SMRI,FTPC,c0b,F159,0.0018505077400000004,0.0070122008,0.0018505077400000004
SMRI,FTPC,c0b,P33,-0.00181600697,0.00756859816,0.00181600697
SMRI,FTPC,c0b,F129,0.00178869914,0.0076639632,0.00178869914
SMRI,FTPC,c0b,F131,-0.0017712171579999999,0.007428432279999999,0.0017712171579999999
