outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
4,1,{'lr': 1.2e-05},106,0.07697790861129761,0.3145649271818013,0.018845736980438232,0.138664005272828
4,2,{'lr': 1.4e-05},159,0.0768885612487793,0.31759308439389294,0.020015060901641846,0.14267192899555978
4,3,{'lr': 1.6e-05},52,0.02192932367324829,0.15250257347243235,0.005769908428192139,0.08100669326354057
4,4,{'lr': 1.8e-05},42,0.04418462514877319,0.24203074621426762,0.00040215253829956055,0.05684742194710842
4,5,{'lr': 2e-05},55,0.06373584270477295,0.3006889268731898,0.01377934217453003,0.12286869210245392
