outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
3,1,{'lr': 1.2e-05},35,0.018999934196472168,0.14420027882880407,0.005240499973297119,0.07269628228690707
3,2,{'lr': 1.4e-05},98,0.07719165086746216,0.3170054928719379,0.007316470146179199,0.09829346046918079
3,3,{'lr': 1.6e-05},16,0.015413105487823486,0.1255945107449251,-0.008076310157775879,-0.0012730111419497626
3,4,{'lr': 1.8e-05},62,0.07348638772964478,0.30150528561724577,0.025562584400177002,0.16287366501825262
3,5,{'lr': 2e-05},62,0.05829966068267822,0.2779685685518303,0.000390470027923584,0.07800443212088749
