Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
DTI,FTC,pca1,3,F1,0.0018296278,0.007037708
DTI,FTC,pca1,3,F2,0.009026789,0.006468551
DTI,FTC,pca1,3,F3,-0.0023669116,0.0066054338
DTI,FTC,pca1,3,F4,0.009081052,0.0077660847
DTI,FTC,pca1,3,F5,-0.0052726674,0.006889652
DTI,FTC,pca1,3,F6,0.0049305307,0.0072404784
DTI,FTC,pca1,3,F7,-0.0030467503,0.006836582
DTI,FTC,pca1,3,F8,0.0011475905,0.0061653936
DTI,FTC,pca1,3,F9,-0.0027482929,0.007680764
DTI,FTC,pca1,3,F10,-0.0025428121,0.00698797
DTI,FTC,pca1,3,F11,0.004130861,0.006915725
DTI,FTC,pca1,3,F12,0.007113209,0.0069086393
DTI,FTC,pca1,3,F13,0.004166775,0.0078588
DTI,FTC,pca1,3,F14,0.005890805,0.0069744927
DTI,FTC,pca1,3,F15,0.0020797546,0.0059272274
DTI,FTC,pca1,3,F16,-0.0035147087,0.006361741
DTI,FTC,pca1,3,F17,-0.011333104,0.0076916083
DTI,FTC,pca1,3,F18,0.0060117594,0.007634267
DTI,FTC,pca1,3,F19,-0.007872534,0.009505558
DTI,FTC,pca1,3,F20,-0.006609178,0.0071452875
DTI,FTC,pca1,3,F21,0.001063609,0.0056504332
DTI,FTC,pca1,3,F22,-0.0009011066,0.006698507
DTI,FTC,pca1,3,F23,-0.003011388,0.0065906756
DTI,FTC,pca1,3,F24,0.0060339114,0.008501885
DTI,FTC,pca1,3,F25,0.00047831534,0.006849779
DTI,FTC,pca1,3,F26,0.0074961134,0.006531138
DTI,FTC,pca1,3,F27,0.0024576467,0.00685373
DTI,FTC,pca1,3,F28,0.0057902476,0.006441995
DTI,FTC,pca1,3,F29,0.0047717965,0.0063307267
DTI,FTC,pca1,3,F30,-0.007521483,0.007444921
DTI,FTC,pca1,3,F31,0.0037447356,0.0076594315
DTI,FTC,pca1,3,F32,-0.005344919,0.009350159
DTI,FTC,pca1,3,F33,0.0030803452,0.005923816
DTI,FTC,pca1,3,F34,0.007068282,0.006109322
DTI,FTC,pca1,3,F35,0.016063735,0.008695488
DTI,FTC,pca1,3,F36,0.0018591002,0.0057533765
DTI,FTC,pca1,3,F37,-0.0025856849,0.0075166975
DTI,FTC,pca1,3,F38,-0.0061015855,0.006093436
DTI,FTC,pca1,3,F39,0.00031728187,0.0070832027
DTI,FTC,pca1,3,F40,-0.013475897,0.0073872884
DTI,FTC,pca1,3,F41,-0.0012028571,0.007847494
DTI,FTC,pca1,3,F42,0.00684262,0.0060351696
DTI,FTC,pca1,3,F43,0.0049505588,0.006574359
DTI,FTC,pca1,3,F44,-0.0070774746,0.0070087058
DTI,FTC,pca1,3,F45,-0.0019847737,0.0063380883
DTI,FTC,pca1,3,F46,0.0022190155,0.0063493703
DTI,FTC,pca1,3,F47,-0.0031791085,0.008107145
DTI,FTC,pca1,3,F48,-0.0017749012,0.0074940706
DTI,FTC,pca1,3,F49,0.005895347,0.0088927625
DTI,FTC,pca1,3,F50,0.0016582416,0.0058367853
DTI,FTC,pca1,3,F51,-0.0115001425,0.0063149706
DTI,FTC,pca1,3,F52,-0.002466342,0.007297486
DTI,FTC,pca1,3,F53,0.0023875753,0.006692756
DTI,FTC,pca1,3,F54,-0.0026627711,0.0067428523
DTI,FTC,pca1,3,F55,0.008872669,0.006218314
DTI,FTC,pca1,3,F56,0.003969787,0.006895955
DTI,FTC,pca1,3,F57,-0.0034725142,0.0069348793
DTI,FTC,pca1,3,F58,0.0046108915,0.00675561
DTI,FTC,pca1,3,F59,0.0012717708,0.006553612
DTI,FTC,pca1,3,F60,0.0015524869,0.006867586
DTI,FTC,pca1,3,F61,0.0042051068,0.006171241
DTI,FTC,pca1,3,F62,0.0007133437,0.007793913
DTI,FTC,pca1,3,F63,-0.011632332,0.0074751223
DTI,FTC,pca1,3,F64,0.006626222,0.0060243728
DTI,FTC,pca1,3,F65,-0.0062414655,0.0076792217
DTI,FTC,pca1,3,F66,-0.009678908,0.007787294
DTI,FTC,pca1,3,F67,-0.00815659,0.0071273204
DTI,FTC,pca1,3,F68,0.0039859903,0.0070032654
DTI,FTC,pca1,3,F69,0.0027845588,0.0067648706
DTI,FTC,pca1,3,F70,0.0039547454,0.0063228356
DTI,FTC,pca1,3,F71,0.0064971712,0.0059492085
DTI,FTC,pca1,3,F72,0.009897782,0.0074943025
DTI,FTC,pca1,3,F73,-0.011795442,0.0069954577
DTI,FTC,pca1,3,F74,-0.007168748,0.0073682615
DTI,FTC,pca1,3,F75,-0.0040889643,0.0066247843
DTI,FTC,pca1,3,F76,0.00089331286,0.006580811
DTI,FTC,pca1,3,F77,-0.0037086324,0.007818407
DTI,FTC,pca1,3,F78,0.0051820744,0.0061600613
DTI,FTC,pca1,3,F79,0.011192824,0.008795201
DTI,FTC,pca1,3,F80,0.0001706449,0.006566698
DTI,FTC,pca1,3,F81,-0.0013201118,0.0071962452
DTI,FTC,pca1,3,F82,0.0022951814,0.0069263717
DTI,FTC,pca1,3,F83,0.009204699,0.0067544994
DTI,FTC,pca1,3,F84,0.008693477,0.0064086793
DTI,FTC,pca1,3,F85,-0.00061226496,0.0077523105
DTI,FTC,pca1,3,F86,0.008515202,0.0060843416
DTI,FTC,pca1,3,F87,0.00040062884,0.0070012887
DTI,FTC,pca1,3,F88,0.004876679,0.00826933
DTI,FTC,pca1,3,F89,0.0014356317,0.007596814
DTI,FTC,pca1,3,F90,0.0011740128,0.00695724
DTI,FTC,pca1,3,F91,-0.0039038553,0.00658196
DTI,FTC,pca1,3,F92,0.010872688,0.0060051912
DTI,FTC,pca1,3,F93,-0.0067581395,0.008101315
DTI,FTC,pca1,3,F94,-0.004866271,0.007830519
DTI,FTC,pca1,3,F95,-0.0017005306,0.0056053074
DTI,FTC,pca1,3,F96,0.008744772,0.0068547116
DTI,FTC,pca1,3,F97,0.0040572267,0.0075141275
DTI,FTC,pca1,3,F98,0.013838811,0.00691922
DTI,FTC,pca1,3,F99,-0.0019586724,0.0066479
DTI,FTC,pca1,3,F100,0.0060423827,0.0065951077
DTI,FTC,pca1,3,F101,-0.0012256062,0.008652212
DTI,FTC,pca1,3,F102,-0.0067343498,0.006906453
DTI,FTC,pca1,3,F103,0.006112332,0.0057069054
DTI,FTC,pca1,3,F104,-0.008480011,0.0067325896
DTI,FTC,pca1,3,F105,-0.004219057,0.006246713
DTI,FTC,pca1,3,F106,0.0013348277,0.0055388953
DTI,FTC,pca1,3,F107,0.012555781,0.007565469
DTI,FTC,pca1,3,F108,0.0019686231,0.0064836997
DTI,FTC,pca1,3,F109,-0.00749474,0.00921619
DTI,FTC,pca1,3,F110,-0.0010706184,0.008459716
DTI,FTC,pca1,3,F111,-0.008854601,0.0071458714
DTI,FTC,pca1,3,F112,-0.009217476,0.006162764
DTI,FTC,pca1,3,F113,-0.0032260644,0.0056978017
DTI,FTC,pca1,3,F114,0.0055152755,0.00581039
DTI,FTC,pca1,3,F115,0.0050601456,0.0077679977
DTI,FTC,pca1,3,F116,-0.012038107,0.0073371124
DTI,FTC,pca1,3,F117,-0.002408758,0.007056187
DTI,FTC,pca1,3,F118,0.0052328203,0.006028078
DTI,FTC,pca1,3,F119,0.008038848,0.007580009
DTI,FTC,pca1,3,F120,0.0024065548,0.0062425174
DTI,FTC,pca1,3,F121,-0.0037264691,0.0065260543
DTI,FTC,pca1,3,F122,0.009593171,0.006706714
DTI,FTC,pca1,3,F123,0.0004711711,0.0068012113
DTI,FTC,pca1,3,F124,0.00542771,0.0069639175
DTI,FTC,pca1,3,F125,-0.0042450386,0.0072299023
DTI,FTC,pca1,3,F126,0.0050864457,0.0069713346
DTI,FTC,pca1,3,F127,-0.0075634853,0.0061744545
DTI,FTC,pca1,3,F128,0.007350533,0.00704979
DTI,FTC,pca1,3,F129,-0.008682973,0.0076188673
DTI,FTC,pca1,3,F130,-0.0045632315,0.006629109
DTI,FTC,pca1,3,F131,-0.004579565,0.006347091
