outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
4,1.4e-05,75,0.03384840488433838,0.2001394000149667,0.008172154426574707,0.10078127861481861,0.006276476383209229,0.010497114499927192,0.06949211682632458,0.06441798871304784
