outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
2,1,{'lr': 1.2e-05},7,-0.013213515281677246,0.021439384326340856,-0.015932559967041016,-0.006411248059314751
2,2,{'lr': 1.4e-05},145,0.04997682571411133,0.249219321351667,0.005959987640380859,0.0807002038443584
2,3,{'lr': 1.6e-05},154,0.1036633849143982,0.34065263849480554,0.023092150688171387,0.1558224191425817
2,4,{'lr': 1.8e-05},66,0.04468661546707153,0.23336979546042189,0.007836520671844482,0.09651136800399923
2,5,{'lr': 2e-05},57,0.03917878866195679,0.2126860453279951,-9.310245513916016e-05,0.05135502413056765
