outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.6e-05,79,0.1220132708549499,0.3577978862435068,0.0299530625343322,0.1931795509037792,0.0367370009422302,0.0144835545118003,0.193309993160275,0.037976801719787
2,1.2e-05,85,0.0993423461914062,0.3278393124833726,0.0440750122070312,0.211064029120201,0.0372017860412597,0.0182511460418007,0.1944217762038607,0.0504073424466523
3,1.8e-05,68,0.1013237237930297,0.3293587879937438,0.0461441278457641,0.2154026446600076,0.0409757733345031,0.0147789140652093,0.2020835666505639,0.0334122033581928
4,1.4e-05,80,0.1057834029197692,0.3342823953281733,0.0498311519622802,0.225521835091373,0.0394284486770629,0.0147930329724074,0.1991079647256982,0.0349708349467874
5,2e-05,58,0.1083402037620544,0.3368040041439186,0.0368635058403015,0.200006541731182,0.0383781433105468,0.0095281863877711,0.1987947594455145,0.0221825899022646
