outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
1,1,{'lr': 1.2e-05},136,0.09658503532409668,0.3185344652468651,0.03673148155212402,0.19769687626183574
1,2,{'lr': 1.4e-05},81,0.07315301895141602,0.275790855862422,0.03712409734725952,0.1928988404166369
1,3,{'lr': 1.6e-05},101,0.1090591549873352,0.3392252383816805,0.045270681381225586,0.21320913539059638
1,4,{'lr': 1.8e-05},91,0.0889134407043457,0.30542668755597574,0.04452836513519287,0.21413257697403948
1,5,{'lr': 2e-05},1,-0.0075255632400512695,0.08240772183024506,-0.016434073448181152,0.04444508667677419
