Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
DTI,FTP,c2b,4,F1,0.019582799,0.009200528
DTI,FTP,c2b,4,F2,-0.0004400949,0.007294021
DTI,FTP,c2b,4,F3,-0.012938337,0.009301543
DTI,FTP,c2b,4,F4,-0.03129203,0.010128904
DTI,FTP,c2b,4,F5,-0.014156571,0.008220411
DTI,FTP,c2b,4,F6,0.0020471953,0.007820698
DTI,FTP,c2b,4,F7,-0.005181538,0.008442079
DTI,FTP,c2b,4,F8,-0.004937006,0.0080090985
DTI,FTP,c2b,4,F9,0.0029203903,0.0073140203
DTI,FTP,c2b,4,F10,0.0023344657,0.0083568
DTI,FTP,c2b,4,F11,0.00823505,0.008858754
DTI,FTP,c2b,4,F12,-0.008439901,0.009903806
DTI,FTP,c2b,4,F13,0.017786805,0.008282255
DTI,FTP,c2b,4,F14,0.013768228,0.0076558194
DTI,FTP,c2b,4,F15,0.017813124,0.008756751
DTI,FTP,c2b,4,F16,0.00013936867,0.0076592145
DTI,FTP,c2b,4,F17,0.020300979,0.008521883
DTI,FTP,c2b,4,F18,0.0014611221,0.007448916
DTI,FTP,c2b,4,F19,-0.01100531,0.008022732
DTI,FTP,c2b,4,F20,0.015196026,0.008026316
DTI,FTP,c2b,4,F21,-0.0065939506,0.0073930533
DTI,FTP,c2b,4,F22,0.030837707,0.010326462
DTI,FTP,c2b,4,F23,0.0061384747,0.008189913
DTI,FTP,c2b,4,F24,-0.006162353,0.007696886
DTI,FTP,c2b,4,F25,0.01163032,0.007974739
DTI,FTP,c2b,4,F26,-0.025564035,0.009304623
DTI,FTP,c2b,4,F27,-0.011099902,0.01006302
DTI,FTP,c2b,4,F28,-0.017192578,0.008312697
DTI,FTP,c2b,4,F29,-0.00016256746,0.0067163506
DTI,FTP,c2b,4,F30,0.009550022,0.008052926
DTI,FTP,c2b,4,F31,0.0005095541,0.007892097
DTI,FTP,c2b,4,F32,0.011986844,0.007696543
DTI,FTP,c2b,4,F33,-0.002277167,0.007979263
