Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
DTI,FTP,c2b,1,F1,0.012749127,0.008383801
DTI,FTP,c2b,1,F2,-0.008218015,0.008718697
DTI,FTP,c2b,1,F3,-0.016770435,0.009624409
DTI,FTP,c2b,1,F4,-0.029943943,0.009641214
DTI,FTP,c2b,1,F5,-0.0040660147,0.00805298
DTI,FTP,c2b,1,F6,0.0046915584,0.008096574
DTI,FTP,c2b,1,F7,-0.002020817,0.006771074
DTI,FTP,c2b,1,F8,-0.011066311,0.01051808
DTI,FTP,c2b,1,F9,0.000724495,0.007772994
DTI,FTP,c2b,1,F10,-0.001417032,0.0090849595
DTI,FTP,c2b,1,F11,-0.008779618,0.008065768
DTI,FTP,c2b,1,F12,0.003924246,0.007964222
DTI,FTP,c2b,1,F13,0.016962996,0.008247247
DTI,FTP,c2b,1,F14,0.010221678,0.007093026
DTI,FTP,c2b,1,F15,0.017846838,0.008325122
DTI,FTP,c2b,1,F16,0.0055561913,0.007842374
DTI,FTP,c2b,1,F17,0.020426858,0.009964431
DTI,FTP,c2b,1,F18,0.013787285,0.008490735
DTI,FTP,c2b,1,F19,-0.013680857,0.008149199
DTI,FTP,c2b,1,F20,0.017453209,0.008896511
DTI,FTP,c2b,1,F21,-0.0051071397,0.007849829
DTI,FTP,c2b,1,F22,0.020219414,0.007595299
DTI,FTP,c2b,1,F23,0.008072246,0.007943521
DTI,FTP,c2b,1,F24,0.0022737754,0.008152256
DTI,FTP,c2b,1,F25,0.0019250404,0.0076192026
DTI,FTP,c2b,1,F26,-0.032452863,0.010075647
DTI,FTP,c2b,1,F27,-0.025805464,0.009191679
DTI,FTP,c2b,1,F28,0.0032222443,0.0087811705
DTI,FTP,c2b,1,F29,-0.011133334,0.0077271285
DTI,FTP,c2b,1,F30,0.009906307,0.007961335
DTI,FTP,c2b,1,F31,0.006934744,0.009006963
DTI,FTP,c2b,1,F32,0.022266239,0.0083524315
DTI,FTP,c2b,1,F33,-0.021475289,0.008673519
DTI,FTP,c2b,1,F34,-0.0068467613,0.0080737425
DTI,FTP,c2b,1,F35,0.0017694812,0.008634562
DTI,FTP,c2b,1,F36,0.013002079,0.008768959
DTI,FTP,c2b,1,F37,0.012162199,0.010688586
DTI,FTP,c2b,1,F38,0.013798539,0.008073616
DTI,FTP,c2b,1,F39,0.008409279,0.008584687
DTI,FTP,c2b,1,F40,-0.0027573467,0.00813256
DTI,FTP,c2b,1,F41,-0.008540003,0.007504485
DTI,FTP,c2b,1,F42,0.0037834975,0.008428736
DTI,FTP,c2b,1,F43,-0.01090581,0.007871968
DTI,FTP,c2b,1,F44,-0.0074731093,0.008188821
