Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
DTI,FTC,c2b,4,F1,0.01123434,0.008879137
DTI,FTC,c2b,4,F2,-0.0033525797,0.007152962
DTI,FTC,c2b,4,F3,-0.0213419,0.007445432
DTI,FTC,c2b,4,F4,-0.02076835,0.010367448
DTI,FTC,c2b,4,F5,-0.004228092,0.0077756746
DTI,FTC,c2b,4,F6,-0.0052893055,0.006576779
DTI,FTC,c2b,4,F7,-0.00020829694,0.008349773
DTI,FTC,c2b,4,F8,-0.006476553,0.0082789855
DTI,FTC,c2b,4,F9,-0.008411433,0.0071837557
DTI,FTC,c2b,4,F10,-0.00971279,0.008353268
DTI,FTC,c2b,4,F11,-0.0015562187,0.007601078
DTI,FTC,c2b,4,F12,-0.0065514264,0.0069653722
DTI,FTC,c2b,4,F13,0.018196966,0.007391491
DTI,FTC,c2b,4,F14,0.028426487,0.009643442
DTI,FTC,c2b,4,F15,0.025123069,0.007913564
DTI,FTC,c2b,4,F16,0.0015383804,0.0076492946
DTI,FTC,c2b,4,F17,0.014903257,0.009186183
DTI,FTC,c2b,4,F18,0.0134272305,0.0076937177
DTI,FTC,c2b,4,F19,-0.0010846367,0.009433573
DTI,FTC,c2b,4,F20,0.009296068,0.007357424
DTI,FTC,c2b,4,F21,-0.0073178364,0.00829558
DTI,FTC,c2b,4,F22,0.016194128,0.007901649
DTI,FTC,c2b,4,F23,0.012611326,0.009267318
DTI,FTC,c2b,4,F24,-0.0028440792,0.008444806
DTI,FTC,c2b,4,F25,-0.00019295947,0.00846898
DTI,FTC,c2b,4,F26,-0.02071441,0.009323351
DTI,FTC,c2b,4,F27,-0.014234797,0.008656252
DTI,FTC,c2b,4,F28,-0.011933697,0.007874292
DTI,FTC,c2b,4,F29,-0.013080351,0.00945423
DTI,FTC,c2b,4,F30,0.0024140717,0.0074028387
DTI,FTC,c2b,4,F31,0.0076937336,0.007223996
DTI,FTC,c2b,4,F32,0.006383453,0.0068401466
DTI,FTC,c2b,4,F33,-0.0008119394,0.0074162697
DTI,FTC,c2b,4,F34,-0.009870756,0.00746215
DTI,FTC,c2b,4,F35,0.013588831,0.00758465
DTI,FTC,c2b,4,F36,0.0065158103,0.008200019
DTI,FTC,c2b,4,F37,0.016738921,0.007673382
DTI,FTC,c2b,4,F38,-0.0070122704,0.008788751
DTI,FTC,c2b,4,F39,0.008321664,0.007880114
DTI,FTC,c2b,4,F40,-0.011024352,0.0087737525
DTI,FTC,c2b,4,F41,0.005438546,0.007886657
DTI,FTC,c2b,4,F42,0.005538726,0.008419805
DTI,FTC,c2b,4,F43,-0.0042895013,0.008167612
DTI,FTC,c2b,4,F44,-0.0063137896,0.007722358
DTI,FTC,c2b,4,F45,0.004061885,0.0092447065
DTI,FTC,c2b,4,F46,0.018707888,0.009053812
DTI,FTC,c2b,4,F47,-1.002129e-05,0.006681109
DTI,FTC,c2b,4,F48,0.00086141797,0.0072875856
DTI,FTC,c2b,4,F49,-0.0055215997,0.0082183685
DTI,FTC,c2b,4,F50,-0.018848946,0.007516044
DTI,FTC,c2b,4,F51,0.012660159,0.008086118
DTI,FTC,c2b,4,F52,0.0073808804,0.0077998196
DTI,FTC,c2b,4,F53,0.004842328,0.0068992376
DTI,FTC,c2b,4,F54,-0.019919429,0.00809275
DTI,FTC,c2b,4,F55,-0.0038626317,0.008245677
DTI,FTC,c2b,4,F56,-0.014901914,0.008612577
DTI,FTC,c2b,4,F57,0.018422775,0.0074367924
DTI,FTC,c2b,4,F58,0.00014039868,0.0080722375
DTI,FTC,c2b,4,F59,-0.0030489953,0.007836707
DTI,FTC,c2b,4,F60,0.0012647237,0.007154865
DTI,FTC,c2b,4,F61,0.02842836,0.009934756
DTI,FTC,c2b,4,F62,-0.011251176,0.007943014
DTI,FTC,c2b,4,F63,0.0069657606,0.00702891
DTI,FTC,c2b,4,F64,0.0060967975,0.007611849
DTI,FTC,c2b,4,F65,0.0062037027,0.008322912
DTI,FTC,c2b,4,F66,0.016707582,0.007552246
DTI,FTC,c2b,4,F67,0.0012821013,0.008291466
DTI,FTC,c2b,4,F68,-0.0029624295,0.008648558
DTI,FTC,c2b,4,F69,0.0036524672,0.006567234
DTI,FTC,c2b,4,F70,0.010011772,0.0071065067
DTI,FTC,c2b,4,F71,0.0068754074,0.007217613
DTI,FTC,c2b,4,F72,0.013201613,0.009005097
DTI,FTC,c2b,4,F73,-0.002258702,0.0077274283
DTI,FTC,c2b,4,F74,0.013303544,0.007166698
DTI,FTC,c2b,4,F75,0.007097754,0.0077573042
DTI,FTC,c2b,4,F76,0.009154369,0.008838032
DTI,FTC,c2b,4,F77,0.0020302578,0.008600188
DTI,FTC,c2b,4,F78,-0.013247702,0.007876636
DTI,FTC,c2b,4,F79,0.006277172,0.007984406
DTI,FTC,c2b,4,F80,0.012662911,0.0066703414
DTI,FTC,c2b,4,F81,0.0056480295,0.008963122
DTI,FTC,c2b,4,F82,0.011222503,0.009295557
DTI,FTC,c2b,4,F83,0.015528077,0.009332779
DTI,FTC,c2b,4,F84,0.013972715,0.00781253
DTI,FTC,c2b,4,F85,-0.015621932,0.007536307
DTI,FTC,c2b,4,F86,-0.028089577,0.010973072
DTI,FTC,c2b,4,F87,-0.004602635,0.0075656134
