Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c2b,R1,-0.0265441924,0.008707865700000001,0.0265441924
SMRI,FTPC,c2b,P21,0.022130502599999997,0.008365865220000001,0.022130502599999997
SMRI,FTPC,c2b,F158,0.0217745112,0.008311263000000001,0.0217745112
SMRI,FTPC,c2b,F56,0.0217313564,0.0081008752,0.0217313564
SMRI,FTPC,c2b,F107,0.0202548384,0.007497877180000001,0.0202548384
SMRI,FTPC,c2b,T9,-0.0197452819,0.00817124048,0.0197452819
SMRI,FTPC,c2b,P78,-0.019359516599999998,0.0086062946,0.019359516599999998
SMRI,FTPC,c2b,P65,-0.0190032877,0.0078789597,0.0190032877
SMRI,FTPC,c2b,F123,-0.0189088163,0.0079194174,0.0189088163
SMRI,FTPC,c2b,P92,-0.018054386999999998,0.00817305024,0.018054386999999998
SMRI,FTPC,c2b,F127,-0.0179433476,0.00775303888,0.0179433476
SMRI,FTPC,c2b,C10,0.0164356947,0.00814273882,0.0164356947
SMRI,FTPC,c2b,F39,-0.01630437014,0.0073929561000000005,0.01630437014
SMRI,FTPC,c2b,F37,0.0160769174,0.007504700759999999,0.0160769174
SMRI,FTPC,c2b,P20,0.0158596827,0.008223747600000001,0.0158596827
SMRI,FTPC,c2b,F84,0.0154912942,0.007805699439999999,0.0154912942
SMRI,FTPC,c2b,P75,0.0151941433,0.007944956440000001,0.0151941433
SMRI,FTPC,c2b,P6,0.01441007846,0.00740824778,0.01441007846
SMRI,FTPC,c2b,C5,0.0142385602,0.00696894394,0.0142385602
SMRI,FTPC,c2b,T6,-0.01405806294,0.007264004100000001,0.01405806294
SMRI,FTPC,c2b,P36,-0.0138002804,0.008060603599999999,0.0138002804
SMRI,FTPC,c2b,F143,-0.013756730640000001,0.008679441860000001,0.013756730640000001
SMRI,FTPC,c2b,F165,-0.01357261532,0.00740508334,0.01357261532
SMRI,FTPC,c2b,P38,-0.0134269748,0.00755229896,0.0134269748
SMRI,FTPC,c2b,F4,0.01337511006,0.007417846760000001,0.01337511006
SMRI,FTPC,c2b,P101,-0.0132067033,0.00816589064,0.0132067033
SMRI,FTPC,c2b,P73,0.0131834702,0.00730023494,0.0131834702
SMRI,FTPC,c2b,F111,0.012956422,0.0068928880400000005,0.012956422
SMRI,FTPC,c2b,F80,-0.01295369814,0.00736148772,0.01295369814
SMRI,FTPC,c2b,T10,-0.0129401568,0.0077710736,0.0129401568
SMRI,FTPC,c2b,C8,0.012917652800000002,0.0072852554,0.012917652800000002
SMRI,FTPC,c2b,C4,0.012752201,0.0078113837399999995,0.012752201
SMRI,FTPC,c2b,F139,0.0126605942,0.00729800734,0.0126605942
SMRI,FTPC,c2b,F101,-0.01226475396,0.00846267474,0.01226475396
SMRI,FTPC,c2b,P80,-0.01221485952,0.007398009379999999,0.01221485952
SMRI,FTPC,c2b,F132,0.012173962319999999,0.0075192676400000005,0.012173962319999999
SMRI,FTPC,c2b,P120,0.0121537381,0.00680665858,0.0121537381
SMRI,FTPC,c2b,F138,-0.012034127680000001,0.00720414972,0.012034127680000001
SMRI,FTPC,c2b,P97,-0.01193953386,0.00693004704,0.01193953386
SMRI,FTPC,c2b,F134,-0.0115012211,0.0069610824399999995,0.0115012211
SMRI,FTPC,c2b,P81,0.011470646,0.00856278228,0.011470646
SMRI,FTPC,c2b,F72,-0.0114702533,0.00757155586,0.0114702533
SMRI,FTPC,c2b,F23,0.011390864,0.00734307548,0.011390864
SMRI,FTPC,c2b,F77,-0.0112630523,0.0071340863,0.0112630523
SMRI,FTPC,c2b,C9,0.01115107903,0.00707826344,0.01115107903
SMRI,FTPC,c2b,F109,0.01111597028,0.007552052279999999,0.01111597028
SMRI,FTPC,c2b,F136,0.0110673848,0.00758317706,0.0110673848
SMRI,FTPC,c2b,P95,-0.010674811236,0.00654886044,0.010674811236
SMRI,FTPC,c2b,C6,0.01064615,0.00819079954,0.01064615
SMRI,FTPC,c2b,F8,0.0106433394,0.007105305740000001,0.0106433394
SMRI,FTPC,c2b,P68,-0.01060104718,0.00835460998,0.01060104718
SMRI,FTPC,c2b,C22,0.0105486089,0.007841748579999998,0.0105486089
SMRI,FTPC,c2b,F38,0.0105046523072,0.00695895488,0.0105046523072
SMRI,FTPC,c2b,F66,0.010373116960000001,0.00731961574,0.010373116960000001
SMRI,FTPC,c2b,P113,0.0102430016,0.00770933072,0.0102430016
SMRI,FTPC,c2b,F141,-0.01021593742,0.00761883322,0.01021593742
SMRI,FTPC,c2b,F133,-0.010201489,0.00795806716,0.010201489
SMRI,FTPC,c2b,F128,0.01010852454,0.00688231276,0.01010852454
SMRI,FTPC,c2b,P76,-0.01003953532,0.0068905291600000005,0.01003953532
SMRI,FTPC,c2b,P67,0.00989544376,0.0071049530400000005,0.00989544376
SMRI,FTPC,c2b,F48,0.00989017224,0.00730395314,0.00989017224
SMRI,FTPC,c2b,F110,0.00986959132,0.00725508498,0.00986959132
SMRI,FTPC,c2b,F22,0.009782816564,0.00715880468,0.009782816564
SMRI,FTPC,c2b,F25,0.00966629606,0.0071189279599999985,0.00966629606
SMRI,FTPC,c2b,P26,-0.009558367219999999,0.00638824826,0.009558367219999999
SMRI,FTPC,c2b,F125,0.00951798046,0.00668576228,0.00951798046
SMRI,FTPC,c2b,F142,-0.009495548940000001,0.00713909748,0.009495548940000001
SMRI,FTPC,c2b,F149,0.00926796522,0.0068316092600000005,0.00926796522
SMRI,FTPC,c2b,F104,0.00924550356,0.0069639412,0.00924550356
SMRI,FTPC,c2b,F59,0.00923580764,0.006996835660000001,0.00923580764
SMRI,FTPC,c2b,F19,0.00919538914,0.007721724199999999,0.00919538914
SMRI,FTPC,c2b,F140,-0.009184118299999999,0.0071418722599999995,0.009184118299999999
SMRI,FTPC,c2b,F41,0.0091030793,0.007664142779999999,0.0091030793
SMRI,FTPC,c2b,F167,-0.00906600522,0.0072698251,0.00906600522
SMRI,FTPC,c2b,C16,-0.00900609576,0.007107010919999999,0.00900609576
SMRI,FTPC,c2b,F147,0.00892850646,0.0066493193199999995,0.00892850646
SMRI,FTPC,c2b,F51,0.008897710999999999,0.00702520254,0.008897710999999999
SMRI,FTPC,c2b,F70,0.00882360324,0.0070551187799999995,0.00882360324
SMRI,FTPC,c2b,F65,-0.008819065887999999,0.007207580999999999,0.008819065887999999
SMRI,FTPC,c2b,F55,0.008795117602,0.00698717138,0.008795117602
SMRI,FTPC,c2b,F144,0.00872038404,0.00723344952,0.00872038404
SMRI,FTPC,c2b,P72,0.00869927521,0.0071883053,0.00869927521
SMRI,FTPC,c2b,C15,0.00867077408,0.0074027489200000005,0.00867077408
SMRI,FTPC,c2b,F116,0.00863619214,0.006711186999999999,0.00863619214
SMRI,FTPC,c2b,F60,0.00853673416,0.00680815652,0.00853673416
SMRI,FTPC,c2b,F15,-0.00849812544,0.0078926542,0.00849812544
SMRI,FTPC,c2b,F63,0.00840914294,0.0067513993199999995,0.00840914294
SMRI,FTPC,c2b,F47,0.00836512608,0.0074091046600000005,0.00836512608
SMRI,FTPC,c2b,P124,-0.00832258648,0.00721318406,0.00832258648
SMRI,FTPC,c2b,P88,-0.00831647575,0.0073176434,0.00831647575
SMRI,FTPC,c2b,F68,-0.008277593259999999,0.0064602880599999996,0.008277593259999999
SMRI,FTPC,c2b,F7,0.00826311222,0.0070234228,0.00826311222
SMRI,FTPC,c2b,F57,-0.00826176146,0.0070156316400000005,0.00826176146
SMRI,FTPC,c2b,P110,0.00826136526,0.00706407226,0.00826136526
SMRI,FTPC,c2b,P116,-0.008206785599999999,0.00683270082,0.008206785599999999
SMRI,FTPC,c2b,F98,-0.0081722706,0.00747180522,0.0081722706
SMRI,FTPC,c2b,C21,0.0080990921,0.00718707104,0.0080990921
SMRI,FTPC,c2b,C14,-0.0080394093,0.0079204708,0.0080394093
SMRI,FTPC,c2b,P99,-0.00800856368,0.007212731480000001,0.00800856368
SMRI,FTPC,c2b,P48,-0.00788768965,0.00753038304,0.00788768965
SMRI,FTPC,c2b,F36,-0.0078744127,0.006987925019999999,0.0078744127
SMRI,FTPC,c2b,P105,0.0078324198,0.00835276524,0.0078324198
SMRI,FTPC,c2b,P10,0.007702611688,0.007076596740000001,0.007702611688
SMRI,FTPC,c2b,P12,0.007685387499999999,0.007028894480000001,0.007685387499999999
SMRI,FTPC,c2b,F112,0.007519733132,0.007094770740000001,0.007519733132
SMRI,FTPC,c2b,C11,0.007480135166,0.00715932614,0.007480135166
SMRI,FTPC,c2b,P112,0.00744839682,0.007564693680000001,0.00744839682
SMRI,FTPC,c2b,C25,0.00743674198,0.00711658984,0.00743674198
SMRI,FTPC,c2b,F74,-0.0074353751400000005,0.00654671074,0.0074353751400000005
SMRI,FTPC,c2b,F108,0.00737856658,0.00647351422,0.00737856658
SMRI,FTPC,c2b,F163,-0.0073059051,0.008104113239999999,0.0073059051
SMRI,FTPC,c2b,P55,0.00726461078,0.00778465748,0.00726461078
SMRI,FTPC,c2b,P102,-0.00720338492,0.00768689004,0.00720338492
SMRI,FTPC,c2b,F164,0.0070910769999999995,0.00711562412,0.0070910769999999995
SMRI,FTPC,c2b,C29,-0.006974572076000001,0.00674390928,0.006974572076000001
SMRI,FTPC,c2b,F166,-0.00696740136,0.00750859064,0.00696740136
SMRI,FTPC,c2b,C30,-0.00695271662,0.0076966653,0.00695271662
SMRI,FTPC,c2b,P37,0.0069013848550000005,0.006780881880000001,0.0069013848550000005
SMRI,FTPC,c2b,P24,-0.00690079951,0.0073487896999999995,0.00690079951
SMRI,FTPC,c2b,P49,0.006878868139999999,0.007320216879999999,0.006878868139999999
SMRI,FTPC,c2b,F31,0.00683414916,0.007503231199999999,0.00683414916
SMRI,FTPC,c2b,P22,-0.0068268550400000004,0.006712280060000001,0.0068268550400000004
SMRI,FTPC,c2b,F150,0.00675091008,0.00666936256,0.00675091008
SMRI,FTPC,c2b,F162,0.006648312920000001,0.006739020260000001,0.006648312920000001
SMRI,FTPC,c2b,T2,-0.0065960551199999995,0.00712796514,0.0065960551199999995
